,git_hash,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered
166,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,88,8100,52459
167,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,86,8100,52525
168,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,81,8100,52448
169,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,89,8100,52356
170,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,74,8100,53122
171,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,77,8100,52620
172,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,80,8100,54738
173,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,76,8100,52984
174,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,78,8100,52662
175,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,79,8100,53062
176,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,71,8100,54358
177,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,72,8100,52923
178,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,73,8100,52487
179,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,75,8100,53226
180,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,90,9000,52433
181,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,83,9000,52403
182,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,89,9000,52512
183,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,82,9000,52540
184,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,85,9000,52441
185,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,84,9000,52517
186,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,81,9000,52453
187,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,88,9000,52473
188,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,86,9000,52524
189,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,libfuzzer,gstreamer_gst-discoverer,56:39.5,,87,9000,52547
190,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,74,9000,53145
191,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,77,9000,52663
192,8ba85fd38dfd6aeb1085fa6c8c2afc89c1722a3e,ifcg,gstreamer_gst-discoverer,56:39.5,,71,9000,54411
